Date Time,Simulation Number,Number of Graphs,Won,Died,Hanged,No. of Steps,Frequency of Knowing Exact Location Prey,Comments
Execution Started
11/15/22 09:08:03,14,100,87,13,0,21.79310344827586,2.24
11/15/22 09:08:05,15,100,86,14,0,21.790697674418606,1.75
11/15/22 09:08:07,16,100,80,20,0,21.0375,1.62
11/15/22 09:08:09,17,100,89,11,0,21.224719101123597,1.6
11/15/22 09:08:10,18,100,83,17,0,21.06024096385542,1.88
11/15/22 09:08:12,19,100,77,23,0,22.7012987012987,1.95
11/15/22 09:08:13,20,100,80,20,0,19.475,1.77
11/15/22 09:08:15,21,100,80,20,0,21.2375,1.67
11/15/22 09:08:17,22,100,80,20,0,23.65,1.72
11/15/22 09:08:18,23,100,84,16,0,17.55952380952381,1.58
11/15/22 09:08:20,24,100,76,24,0,20.842105263157894,1.59
11/15/22 09:08:22,25,100,76,24,0,20.526315789473685,1.58
11/15/22 09:08:23,26,100,77,23,0,24.441558441558442,2.02
11/15/22 09:08:25,27,100,90,10,0,23.022222222222222,1.56
11/15/22 09:08:27,28,100,91,9,0,18.835164835164836,1.79
11/15/22 09:08:29,29,100,80,20,0,25.7375,1.71
11/15/22 09:08:30,30,100,83,17,0,19.518072289156628,1.58
